city;lat;lng;country;iso3
Port Victoria;0.1;33.9833;Kenya;KEN
La Magdalena Chichicaspa;19.4181;-99.3228;Mexico;MEX
Unguía;8.05;-77.1;Colombia;COL
North Merrick;40.6871;-73.5615;United States;USA
Adelaide;-32.7078;26.2956;South Africa;ZAF
Hnivan;49.0911;28.3486;Ukraine;UKR
Hobro;56.6333;9.8;Denmark;DNK
Turki;26.0381;85.3577;India;IND
Namchi;27.17;88.35;India;IND
Russi;44.3833;12.0333;Italy;ITA
Châteaubriant;47.7178;-1.375;France;FRA
Karimkunnum;9.85;76.6833;India;IND
Malvinas Argentinas;-31.3697;-64.0531;Argentina;ARG
Saraiya;25.6467;84.6312;India;IND
San Mauro Pascoli;44.1;12.4167;Italy;ITA
Vulcăneşti;45.6833;28.4028;Moldova;MDA
Oftersheim;49.3706;8.5847;Germany;DEU
Richland;40.2842;-78.8449;United States;USA
Santo Domingo;12.25;-85.0667;Nicaragua;NIC
’Aïn Kerma;36.5939;8.2011;Algeria;DZA
Bashtanka;47.4056;32.4375;Ukraine;UKR
Nevele;51.0333;3.55;Belgium;BEL
Kuttūr;10.5631;76.1951;India;IND
Kewanee;41.2399;-89.9264;United States;USA
Caledonia;43.0773;-79.9514;Canada;CAN
Pianiga;45.45;12.0167;Italy;ITA
Pasca;4.3075;-74.3008;Colombia;COL
Rognac;43.4886;5.2331;France;FRA
Bhaisālotan;27.45;83.9167;India;IND
Katagon;6.6333;2.5833;Benin;BEN
Uppukkottai;9.9587;77.4105;India;IND
Wrentham;42.0513;-71.3552;United States;USA
Moss Point;30.4241;-88.5289;United States;USA
Vylgort;61.6275;50.7672;Russia;RUS
Osterhofen;48.7019;13.02;Germany;DEU
Prévost;45.87;-74.08;Canada;CAN
Tömük;36.6667;34.3833;Turkey;TUR
Rüti;47.2667;8.85;Switzerland;CHE
Ghorādal;22.0519;88.3594;India;IND
Sakawa;33.5;133.2833;Japan;JPN
Tiadiaye;14.4167;-16.7;Senegal;SEN
Rafína;38.0167;24;Greece;GRC
Olton;52.4377;-1.8058;United Kingdom;GBR
Srīnagar;25.9823;86.6662;India;IND
Tioribougou;13.3833;-7.9833;Mali;MLI
Nemili;12.9783;79.6172;India;IND
Villamartín;36.8667;-5.65;Spain;ESP
Cheadle;52.9849;-1.9865;United Kingdom;GBR
Bhankarpur;30.65;76.82;India;IND
Riedisheim;47.7489;7.3675;France;FRA
Bonyhád;46.3006;18.5309;Hungary;HUN
New Kensington;40.5712;-79.7523;United States;USA
Le Grand-Saconnex;46.2333;6.1167;Switzerland;CHE
Santa Elena;14.0833;-88.1167;Honduras;HND
Matāla;17.8244;76.8591;India;IND
Kayattār;8.9469;77.7714;India;IND
Brattleboro;42.8619;-72.6145;United States;USA
Puerto Nare;6.1917;-74.5867;Colombia;COL
Kōttāya;10.7646;76.5452;India;IND
Vannivedu;12.9173;79.353;India;IND
Na Wa;17.4692;104.102;Thailand;THA
Sagon;7.15;2.4167;Benin;BEN
Tholey;49.4667;7.0333;Germany;DEU
Vandithāvalam;10.65;76.7583;India;IND
Grafton;43.3204;-87.948;United States;USA
Botlikh;42.6672;46.215;Russia;RUS
Khonobod;40.2;70.6;Tajikistan;TJK
Huétor Vega;37.15;-3.5667;Spain;ESP
Claiborne;32.5379;-92.1981;United States;USA
Ebéjico;6.3333;-75.7667;Colombia;COL
Raipur;26.05;74.02;India;IND
Encamp;42.5361;1.5828;Andorra;AND
Barentin;49.55;0.95;France;FRA
Choctaw;35.4802;-97.2666;United States;USA
Dranesville;38.9955;-77.3693;United States;USA
Gajhara;26.5237;86.3715;India;IND
Błonie;52.2;20.6167;Poland;POL
Morab;15.5833;75.1667;India;IND
Oyón;-10.6692;-76.7728;Peru;PER
Liperi;62.5333;29.3833;Finland;FIN
Rāghopur;25.318;87.008;India;IND
Samādh Bhai;30.5985;75.1506;India;IND
Wasilków;53.205;23.2044;Poland;POL
Rielasingen-Worblingen;47.7314;8.8386;Germany;DEU
Marquetalia;5.3333;-75;Colombia;COL
Arganil;40.218;-8.054;Portugal;PRT
Gyomaendrőd;46.9361;20.8236;Hungary;HUN
Kesarimangalam;11.5423;77.7247;India;IND
Ban Bo Luang;18.1476;98.3489;Thailand;THA
Cocotitlán;19.2167;-98.85;Mexico;MEX
Havixbeck;51.8111;7.4167;Germany;DEU
Panzgām;34.484;74.0753;India;IND
Grumo Appula;41.0167;16.7;Italy;ITA
Tranent;55.945;-2.954;United Kingdom;GBR
Eklahra;22.2036;78.6893;India;IND
Barsaun;25.6316;84.4372;India;IND
As Sars;36.0833;9.0167;Tunisia;TUN
Mucugê;-13.005;-41.3708;Brazil;BRA
Xiushuicun;25.1728;113.0007;China;CHN
Muthuswāmipuram;9.39;77.4887;India;IND
Minabe;33.7725;135.3206;Japan;JPN
Sainte-Adèle;45.95;-74.13;Canada;CAN
Ban Bang Sai;13.3847;100.9856;Thailand;THA
Ban Noen Phoem;17.1167;100.8667;Thailand;THA
Sapna;44.4917;19.0028;Bosnia and Herzegovina;BIH
Sainte-Agathe-des-Monts;46.05;-74.28;Canada;CAN
Justo Daract;-33.8667;-65.1667;Argentina;ARG
Mulug;18.1895;79.9437;India;IND
Marsaskala;35.8625;14.5675;Malta;MLT
Meitingen;48.5333;10.8333;Germany;DEU
Bømlo;59.7794;5.2183;Norway;NOR
Camp Verde;34.569;-111.856;United States;USA
Strzelin;50.7833;17.0667;Poland;POL
Salgado de São Félix;-7.35;-35.4333;Brazil;BRA
Pachchaimalaiyankottai;10.2736;77.8794;India;IND
Mangarwāra;26.0119;87.0854;India;IND
Eura;61.1333;22.1333;Finland;FIN
Māndu;23.7946;85.4687;India;IND
El Sobrante;33.8724;-117.4624;United States;USA
Bela Palanka;43.2167;22.3167;Serbia;SRB
Bamber Bridge;53.7281;-2.6606;United Kingdom;GBR
Macedonia;41.3147;-81.4989;United States;USA
Hagfors;60.0333;13.65;Sweden;SWE
Lakeside;37.6132;-77.4768;United States;USA
Socuéllamos;39.2933;-2.7942;Spain;ESP
Ampasimbe;-16.8167;49;Madagascar;MDG
Cherlak;54.1605;74.82;Russia;RUS
Antri;26.0581;78.21;India;IND
Pornichet;47.2775;-2.3389;France;FRA
Velair;18.0071;79.3272;India;IND
Riviera Beach;39.1623;-76.5257;United States;USA
Ishkāshim;36.7092;71.5739;Afghanistan;AFG
Kuzhippilli;10.015;76.22;India;IND
Hassi el Ghella;35.45;-1.05;Algeria;DZA
Kharar;22.7;87.68;India;IND
Saclepea;7.1167;-8.8333;Liberia;LBR
Brzeziny;51.8;19.75;Poland;POL
Kamianka-Dniprovska;47.4628;34.4061;Ukraine;UKR
Kök-Janggak;41.0333;73.2;Kyrgyzstan;KGZ
Gornyak;50.9833;81.4667;Russia;RUS
North Middleton;40.2462;-77.2168;United States;USA
Maili;21.4133;-158.1701;United States;USA
Choró;-4.8433;-39.1411;Brazil;BRA
Chāmpāhāti;22.4043;88.4937;India;IND
San Prisco;41.0833;14.2833;Italy;ITA
Wyndham;37.6924;-77.6123;United States;USA
Quesnel;52.9784;-122.4927;Canada;CAN
Citlaltépec;21.3366;-97.8784;Mexico;MEX
Yecuatla;19.8667;-96.7833;Mexico;MEX
Perleberg;53.0667;11.8667;Germany;DEU
Huntington;53.9926;-1.043;United Kingdom;GBR
Gistel;51.15;2.9667;Belgium;BEL
Santa Filomena;-8.1628;-40.6158;Brazil;BRA
Pulakurti;15.7502;77.7091;India;IND
Sonupur;25.8;86.0253;India;IND
Punnila;9.0842;76.9175;India;IND
Yedtare;13.9246;74.6171;India;IND
New Baltimore;42.6904;-82.7398;United States;USA
Jericó;5.7833;-75.7833;Colombia;COL
Saint-Cyr-sur-Mer;43.1789;5.7086;France;FRA
Bharwelī;21.8373;80.2271;India;IND
Mitchellville;38.9358;-76.8146;United States;USA
Tahannawt;31.3514;-7.9508;Morocco;MAR
Kinkala;-4.3567;14.7589;Congo (Brazzaville);COG
Mayate;32.2667;-7.5167;Morocco;MAR
San Carlos Yautepec;16.5;-96.1;Mexico;MEX
Datoda;22.5713;75.8823;India;IND
Waikanae;-40.875;175.0639;New Zealand;NZL
Głubczyce;50.2011;17.8247;Poland;POL
Gulbahor;41.0747;69.0275;Uzbekistan;UZB
Taltal;-25.4333;-70.4667;Chile;CHL
El Marsa;36.8111;3.2556;Algeria;DZA
Montrose;56.708;-2.467;United Kingdom;GBR
Mānegaon;23.2062;80.0123;India;IND
Lenyenye;-23.972;30.269;South Africa;ZAF
Tring;51.7962;-0.6592;United Kingdom;GBR
Crossville;35.9526;-85.0295;United States;USA
Umm ar Rizam;32.5325;23.0053;Libya;LBY
Mattenhof;47.487;8.747;Switzerland;CHE
Benoy;8.9908;16.3169;Chad;TCD
Lehre;52.3167;10.6667;Germany;DEU
Gierałtowice;50.2167;18.7167;Poland;POL
Münchenstein;47.5167;7.6167;Switzerland;CHE
Sablé-sur-Sarthe;47.8505;-0.3292;France;FRA
Kīrippatti;11.5357;78.4897;India;IND
Centralia;38.5224;-89.1232;United States;USA
Acandí;8.5333;-77.2333;Colombia;COL
Bhairāpura;12.2119;76.8953;India;IND
Anndevarapeta;17.0937;81.5799;India;IND
Myrtle Grove;34.123;-77.8834;United States;USA
Diré;16.2561;-3.41;Mali;MLI
Villars-sur-Glâne;46.7833;7.1167;Switzerland;CHE
Sassenburg;52.5167;10.6333;Germany;DEU
Pillānallūr;11.4322;78.1334;India;IND
Ōsako;31.4422;130.9775;Japan;JPN
Kosjerić;44;19.9167;Serbia;SRB
Steenokkerzeel;50.9167;4.5167;Belgium;BEL
Mostardas;-31.1;-50.95;Brazil;BRA
North Tidworth;51.237;-1.664;United Kingdom;GBR
Narhat;24.7774;85.4237;India;IND
Zlatograd;41.3833;25.1;Bulgaria;BGR
Si Mustapha;36.7247;3.6153;Algeria;DZA
Albox;37.3833;-2.1333;Spain;ESP
Sedgley;52.54;-2.123;United Kingdom;GBR
Baozhong;23.6956;120.3117;Taiwan;TWN
Mmadinare;-21.8746;27.7496;Botswana;BWA
Glen Rock;40.9601;-74.125;United States;USA
Durmersheim;48.9383;8.2769;Germany;DEU
Portales;34.1754;-103.3565;United States;USA
Lower Gwynedd;40.188;-75.2373;United States;USA
Ban Muang Ngam;7.3536;100.4898;Thailand;THA
Pāpampeta;14.6855;77.578;India;IND
Ganapatipālaiyam;11.0309;77.3367;India;IND
Paal;51.0392;5.1728;Belgium;BEL
Ipaumirim;-6.7833;-38.7167;Brazil;BRA
Miesbach;47.7833;11.8333;Germany;DEU
Louvres;49.0447;2.5056;France;FRA
Mugalivakkam;13.0205;80.1653;India;IND
Birdāban;26.4012;84.9934;India;IND
Kodusseri;10.3431;76.3931;India;IND
Dalby;-27.1813;151.2661;Australia;AUS
Mettlach;49.4942;6.6052;Germany;DEU
La Queue-en-Brie;48.79;2.5775;France;FRA
Beaconsfield;51.6009;-0.6347;United Kingdom;GBR
Motta Sant’Anastasia;37.5;14.9667;Italy;ITA
Solliès-Pont;43.1911;6.0417;France;FRA
Rāmpur Kudarkatti;26.0672;87.4795;India;IND
Nihāl Singhwāla;30.5919;75.2804;India;IND
Borgosesia;45.7167;8.2667;Italy;ITA
Hasbrouck Heights;40.8618;-74.0741;United States;USA
Bridgnorth;52.535;-2.4195;United Kingdom;GBR
Viswanāthaperi;9.3359;77.45;India;IND
Bhagwānpur Desua;25.8124;85.8382;India;IND
Unebichō;34.4806;135.7926;Japan;JPN
East Renton Highlands;47.4718;-122.0854;United States;USA
Iwate;39.9728;141.2122;Japan;JPN
Uzyn;49.8242;30.4425;Ukraine;UKR
Caimito;8.8333;-75.1667;Colombia;COL
Washington;38.6586;-87.1591;United States;USA
Piketberg;-32.9;18.7667;South Africa;ZAF
Ugento;39.9272;18.1614;Italy;ITA
Făleşti;47.5722;27.7139;Moldova;MDA
Pasłęk;54.05;19.6667;Poland;POL
Kalaidasht;38.6333;69.5;Tajikistan;TJK
Nova Laranjeiras;-25.3;-52.5333;Brazil;BRA
Kesabpur;22.6196;88.2075;India;IND
Valley Falls;41.9233;-71.3924;United States;USA
Tábua;40.3603;-8.0292;Portugal;PRT
Dhaula;30.2856;75.4602;India;IND
Fenton;52.9977;-2.1578;United Kingdom;GBR
Liuba;38.1634;102.1493;China;CHN
Sinalunga;43.2167;11.7333;Italy;ITA
Woodward;36.4247;-99.4058;United States;USA
Filandia;4.6667;-75.6333;Colombia;COL
Le Chambon-Feugerolles;45.3969;4.3258;France;FRA
Khānpur;25.8572;85.933;India;IND
Al Majma‘ah;25.9039;45.3456;Saudi Arabia;SAU
Poranga;-4.745;-40.9258;Brazil;BRA
Curití;6.6667;-73;Colombia;COL
Ciudad-Rodrigo;40.5969;-6.5392;Spain;ESP
São Francisco do Maranhão;-6.25;-42.8667;Brazil;BRA
Oiba;6.2667;-73.3;Colombia;COL
Bishnāh;32.6106;74.8556;India;IND
Bharokhara;25.8655;85.6834;India;IND
Pharkia;25.9384;87.4034;India;IND
Ponte da Barca;41.8;-8.4;Portugal;PRT
Hōdatsushimizu;36.8627;136.7976;Japan;JPN
Mays Chapel;39.4343;-76.6516;United States;USA
Arroio do Tigre;-29.3328;-53.0928;Brazil;BRA
Jacala;21.0053;-99.1719;Mexico;MEX
Destrehan;29.9626;-90.3676;United States;USA
Gardnerville Ranchos;38.8957;-119.7492;United States;USA
Nāttarampalli;12.592;78.5116;India;IND
Tall Dhahab;34.8581;36.4517;Syria;SYR
Wolgast;54.05;13.7667;Germany;DEU
Võru;57.8486;26.9928;Estonia;EST
Raismes;50.3897;3.4867;France;FRA
Walton-on-the-Naze;51.848;1.268;United Kingdom;GBR
Chalgeri;14.5652;75.7166;India;IND
Eiras;40.235;-8.4178;Portugal;PRT
Solofra;40.8333;14.85;Italy;ITA
Nilo Peçanha;-13.5989;-39.1069;Brazil;BRA
Porto;-3.8928;-42.71;Brazil;BRA
Bangāwān;26.0427;87.4202;India;IND
Ban Pae;18.2108;98.6164;Thailand;THA
Erfelek;41.8833;34.9167;Turkey;TUR
Goner;26.7795;75.9123;India;IND
Toropets;56.5;31.65;Russia;RUS
Novalukoml’;54.6569;29.15;Belarus;BLR
Bentley;53.551;-1.144;United Kingdom;GBR
Rosdorf;51.5;9.9;Germany;DEU
Snihurivka;47.0736;32.8;Ukraine;UKR
Karagwe;0.6769;30.1967;Uganda;UGA
Gbanhi;8.4497;2.4737;Benin;BEN
Lajia;34.6797;100.6406;China;CHN
Honeygo;39.4055;-76.4282;United States;USA
Vălenii de Munte;45.1856;26.0397;Romania;ROU
Alavus;62.5917;23.6167;Finland;FIN
Berwick-Upon-Tweed;55.7692;-2.0025;United Kingdom;GBR
Sarmastpur;25.949;85.5751;India;IND
Vilāngurichchi;11.0709;77.0178;India;IND
North Lebanon;40.3668;-76.4215;United States;USA
Hwlffordd;51.8;-4.97;United Kingdom;GBR
Pyrzyce;53.1333;14.8833;Poland;POL
Rocca Priora;41.7833;12.7667;Italy;ITA
Baxiangshan;23.7642;115.9696;China;CHN
Manne Ekeli;17.72;77.36;India;IND
Bāgra;25.2;72.5833;India;IND
St. Peter;44.3295;-93.9658;United States;USA
Mato Verde;-15.3981;-42.8567;Brazil;BRA
Pittalavānipālem;15.9686;80.6054;India;IND
Steha;35.3646;-4.9306;Morocco;MAR
Kongsvinger;60.1905;11.9977;Norway;NOR
Imassogo;12.4393;-2.3331;Burkina Faso;BFA
Mettuppālaiyam;11.4503;77.5682;India;IND
Kārvetnagar;13.4167;79.45;India;IND
Paramanandal;12.3585;78.7664;India;IND
Iapu;-19.4333;-42.2167;Brazil;BRA
Sabaur;25.2428;87.0446;India;IND
Celebration;28.3102;-81.551;United States;USA
Ronneby;56.2;15.2833;Sweden;SWE
Villa Berthet;-27.2667;-60.4167;Argentina;ARG
Edamon;9;76.9667;India;IND
Sławno;54.3667;16.6833;Poland;POL
Assomada;15.096;-23.667;Cabo Verde;CPV
Gulni;24.9309;85.803;India;IND
Liberty Lake;47.6686;-117.1036;United States;USA
Rosaryville;38.7672;-76.8266;United States;USA
Theux;50.5333;5.8167;Belgium;BEL
Marly;50.349;3.545;France;FRA
Chudamani;21.1379;86.7794;India;IND
Utehia;26.4484;81.3651;India;IND
River Edge;40.9269;-74.0387;United States;USA
Huité;14.9333;-89.7167;Guatemala;GTM
Kumarkhāli;22.3598;88.799;India;IND
Nariman;40.5972;72.7972;Kyrgyzstan;KGZ
Key Largo;25.1224;-80.412;United States;USA
Beyne-Heusay;50.6167;5.65;Belgium;BEL
Velivennu;16.5034;81.4116;India;IND
San José El Ídolo;14.45;-91.4167;Guatemala;GTM
Yeadon;39.9325;-75.2527;United States;USA
Occhiobello;44.9167;11.5833;Italy;ITA
Balha;25.5468;86.5683;India;IND
Fort Campbell North;36.6631;-87.4764;United States;USA
Saddlebrooke;32.5576;-110.874;United States;USA
Budakalász;47.6215;19.046;Hungary;HUN
Tomar do Geru;-11.3728;-37.8408;Brazil;BRA
Sahtāh;25.8567;85.2407;India;IND
Monfort Heights;39.1823;-84.6075;United States;USA
Al Fayd;30.6167;-8.2167;Morocco;MAR
Les Îles-de-la-Madeleine;47.3833;-61.8667;Canada;CAN
Opmeer;52.7;4.95;Netherlands;NLD
Monte San Giovanni Campano;41.6333;13.5167;Italy;ITA
Raffadali;37.4047;13.5339;Italy;ITA
Eureka;38.5004;-90.6491;United States;USA
Sam;11.0333;2.7333;Benin;BEN
Verde Village;34.7119;-111.9941;United States;USA
Jardim Alegre;-24.15;-51.7167;Brazil;BRA
Fuensalida;40.05;-4.2;Spain;ESP
Warka;51.7833;21.2;Poland;POL
Singhbāri;25.3761;87.9485;India;IND
Viyapuram;9.3167;76.4667;India;IND
San Gennaro Vesuviano;40.8667;14.5333;Italy;ITA
Basantpur;26.1331;87.4656;India;IND
Islamey;43.6756;43.455;Russia;RUS
El Carmen;8.5128;-73.4508;Colombia;COL
Keimoes;-28.7;20.9667;South Africa;ZAF
Hasroûn;34.2419;35.9794;Lebanon;LBN
El Qâa;34.3436;36.4756;Lebanon;LBN
Chaqra;33.1917;35.4628;Lebanon;LBN
Bteghrîne;33.93;35.745;Lebanon;LBN
Qoubaiyat;34.5683;36.2764;Lebanon;LBN
Ambolomoty;-16.1667;46.7;Madagascar;MDG
Fanambana;-13.55;49.9833;Madagascar;MDG
Ivoamba;-21.4;47.1667;Madagascar;MDG
Ankafina Tsarafidy;-21.2;47.25;Madagascar;MDG
Ambohimandroso;-21.8833;46.95;Madagascar;MDG
Belobaka;-15.6833;46.4167;Madagascar;MDG
Andonabe;-21.4667;47.95;Madagascar;MDG
Sorombo;-22.1;47.9167;Madagascar;MDG
Itondy;-19.05;45.35;Madagascar;MDG
Iarinarivo;-18.9167;47.4;Madagascar;MDG
Saharefo;-21.6667;47.6833;Madagascar;MDG
Vohindava;-22.4167;47.8667;Madagascar;MDG
Beandrarezona;-14.4833;48.6833;Madagascar;MDG
Andranovao;-17.6167;44.0667;Madagascar;MDG
Sendrisoa;-22;46.95;Madagascar;MDG
Maromiandra;-21.6833;47.5167;Madagascar;MDG
Ambalavero;-21.8;47.7833;Madagascar;MDG
Bekapaika;-16.75;47.5667;Madagascar;MDG
Anorombato;-22.0167;47.7833;Madagascar;MDG
Ambaliha;-14.4667;48.3;Madagascar;MDG
Ambohinamboarina;-21.0333;47.05;Madagascar;MDG
Anjanazana;-15.3833;49.75;Madagascar;MDG
Andrembesoa;-20.15;46.65;Madagascar;MDG
Mahazoarivo;-21.3667;46.8167;Madagascar;MDG
Anjiamangirana I;-15.1667;47.7833;Madagascar;MDG
Nosiarina;-14.2167;50.05;Madagascar;MDG
Antanamalaza;-19.4;47.6333;Madagascar;MDG
Andramy;-17.9635;44.7855;Madagascar;MDG
Basibasy;-22.1667;43.65;Madagascar;MDG
Ampondra;-13.4167;49.95;Madagascar;MDG
Antaritarika;-25.4;45.75;Madagascar;MDG
Befody;-20.7667;47.9333;Madagascar;MDG
Maromby;-24.35;46.5667;Madagascar;MDG
Omatjete;-21.05;15.5;Namibia;NAM
Saidpur;33.7421;73.0677;Pakistan;PAK
Umm Badr;14.2167;27.9333;Sudan;SDN
Buqkoosaar;4.5108;44.8164;Somalia;SOM
Kévé;6.4278;0.9245;Togo;TGO
Bilovodsk;49.2;39.5756;Ukraine;UKR
Ḩukūmatī Gīzāb;33.3813;66.2655;Afghanistan;AFG
Jajce;44.3417;17.2694;Bosnia and Herzegovina;BIH
Karrānah;26.2306;50.5108;Bahrain;BHR
Ngou;5.2;10.3833;Cameroon;CMR
Tefam;5.2667;10.4667;Cameroon;CMR
Mettingen;52.3167;7.7806;Germany;DEU
Wells;51.2094;-2.645;United Kingdom;GBR
Madina do Boé;11.75;-14.2167;Guinea-Bissau;GNB
Princetown;5.9049;-57.1391;Guyana;GUY
Petit-Goâve;18.4314;-72.8669;Haiti;HTI
Huvin Hippargi;16.59;75.96;India;IND
Khānda;28.9167;76.8833;India;IND
Pinneli;16.5689;79.8334;India;IND
Dahivel;21.0667;74.1667;India;IND
Jai;28.9833;77.9333;India;IND
Rāmachandrapuram;16.5689;81.6645;India;IND
Sadalgi;16.42;74.58;India;IND
Halgar;18.0958;76.8881;India;IND
Arni ka Khera;24.9;74.33;India;IND
Pramatam;9.2667;76.7333;India;IND
Cecchina;41.7667;12.6167;Italy;ITA
Weatherford;35.538;-98.6853;United States;USA
View Park-Windsor Hills;33.9955;-118.3483;United States;USA
Floreşti;47.8933;28.3014;Moldova;MDA
Sokouhoué;6.9;1.6667;Benin;BEN
Oberschleißheim;48.25;11.5667;Germany;DEU
Urakawa;42.1667;142.7667;Japan;JPN
Somerset;37.0834;-84.6109;United States;USA
Barberton;-25.7861;31.0531;South Africa;ZAF
Cimişlia;46.5167;28.7833;Moldova;MDA
Ārutla;17.1346;78.7574;India;IND
Talen;23.5695;76.7282;India;IND
Arkansas City;37.0726;-97.0385;United States;USA
Manuel Urbano;-8.8389;-69.26;Brazil;BRA
Galvarino;-38.4;-72.7833;Chile;CHL
Boskovice;49.4875;16.66;Czechia;CZE
Gladstone;45.3864;-122.5934;United States;USA
Somersworth;43.2534;-70.8856;United States;USA
Węgrów;52.4;22.0167;Poland;POL
Doranāla;15.9;79.1;India;IND
Wang Saphung;17.2995;101.7624;Thailand;THA
Mugdampalli;17.6167;77.4974;India;IND
Krasnousol’skiy;53.8947;56.4686;Russia;RUS
Bolaños de Calatrava;38.8831;-3.7167;Spain;ESP
Alajuelita;9.9035;-84.0996;Costa Rica;CRI
Mikkelin Maalaiskunta;61.6776;27.2021;Finland;FIN
Volosovo;59.4333;29.4833;Russia;RUS
Martuni;40.14;45.3064;Armenia;ARM
Shiotachō-matsusaki;33.1268;130.0589;Japan;JPN
Rapho;40.1576;-76.458;United States;USA
Husepur;26.4609;84.1699;India;IND
Winton;37.3854;-120.6173;United States;USA
Nagykáta;47.412;19.7396;Hungary;HUN
Tundhul;23.3247;85.2447;India;IND
Msambweni;-4.47;39.48;Kenya;KEN
Yazıhan;38.5969;38.1878;Turkey;TUR
Escazú;9.916;-84.1459;Costa Rica;CRI
Benifayó;39.2847;-0.4281;Spain;ESP
Kaviti;19.0167;84.6833;India;IND
Arth;47.0633;8.5218;Switzerland;CHE
Iwanai;42.9789;140.5092;Japan;JPN
Ifs;49.1389;-0.3519;France;FRA
Minehead;51.2038;-3.4738;United Kingdom;GBR
Pāta Putrela;17.0173;80.7137;India;IND
Klazienaveen;52.7333;6.9833;Netherlands;NLD
Boldājī;31.9383;51.0533;Iran;IRN
Tabocas do Brejo Velho;-12.7058;-44.0069;Brazil;BRA
Oulad Daoud;34.4058;-4.6939;Morocco;MAR
Ain Beida;31.585;-8.608;Morocco;MAR
Tryavna;42.8669;25.5;Bulgaria;BGR
Gundelfingen;48.05;7.8667;Germany;DEU
Arakvāz-e Malekshāhī;33.3847;46.5978;Iran;IRN
Belampona;-14.6833;49.5167;Madagascar;MDG
Siruvāchchūr;11.638;78.7557;India;IND
Minnāl;13.0744;79.559;India;IND
Kuangfu;23.6351;121.4228;Taiwan;TWN
Rāsingapuram;9.9448;77.3362;India;IND
Hathauri;25.9593;85.9747;India;IND
Erbaocun;42.9581;93.1153;China;CHN
Santiago del Teide;28.2972;-16.8139;Spain;ESP
Marauatpur;25.6165;85.4685;India;IND
Kyzyl-Kyshtak;40.5444;72.7739;Kyrgyzstan;KGZ
Star;43.7026;-116.4914;United States;USA
Hadim;36.9883;32.4569;Turkey;TUR
Erkner;52.4167;13.75;Germany;DEU
Eraclea;45.5833;12.6833;Italy;ITA
Kasaji;-10.3662;23.45;Congo (Kinshasa);COD
Murnau am Staffelsee;47.6833;11.2;Germany;DEU
Froha;35.3;0.1333;Algeria;DZA
Nueva Era;17.92;120.67;Philippines;PHL
Mālthone;24.3055;78.5283;India;IND
Bernalda;40.4167;16.6833;Italy;ITA
Mariana;14.6194;121.0347;Philippines;PHL
Sremska Kamenica;45.2206;19.8392;Serbia;SRB
Tetagunta;17.314;82.443;India;IND
Fenton;42.7994;-83.7144;United States;USA
Souq Jamaa Fdalate;33.5911;-7.2792;Morocco;MAR
Welver;51.6167;7.9583;Germany;DEU
Stidia;35.8333;-0.3;Algeria;DZA
Tāran;26.157;87.543;India;IND
Palos Heights;41.6637;-87.7958;United States;USA
Bissorã;12.04;-15.4281;Guinea-Bissau;GNB
Béna;12.0804;-4.189;Burkina Faso;BFA
Tigzirt;36.9;4.1167;Algeria;DZA
Niagadina;12.1333;-8.2319;Mali;MLI
Saksohāra;25.3635;85.7013;India;IND
Ballston;42.9542;-73.8794;United States;USA
Virālippatti;10.1081;77.7257;India;IND
Leominster;52.2282;-2.7385;United Kingdom;GBR
Awānkh;32.1392;75.4611;India;IND
Terranuova Bracciolini;43.55;11.5833;Italy;ITA
Kountouri;10.405;0.9425;Benin;BEN
Paispamba;2.25;-76.5833;Colombia;COL
Provins;48.5604;3.299;France;FRA
Phước Long;9.4194;105.3842;Vietnam;VNM
Karaund;25.9741;86.2343;India;IND
Adalaj;23.17;72.58;India;IND
Ibaretama;-4.8667;-38.8833;Brazil;BRA
Pudūr;11.296;77.7478;India;IND
Sidi Yahia;30.4969;-8.8211;Morocco;MAR
Selimpaşa;41.054;28.367;Turkey;TUR
Norīa;32.521;74.7984;India;IND
Vijayāpati;8.1913;77.7476;India;IND
Spencer;42.2471;-71.9919;United States;USA
Jiajin;25.6743;108.4228;China;CHN
Arrigorriaga;43.2078;-2.8861;Spain;ESP
Umurlu;37.85;27.9667;Turkey;TUR
Blaricum;52.2667;5.25;Netherlands;NLD
Tori-Cada;6.5833;2.2;Benin;BEN
Jadayāmpālaiyam;11.293;76.9495;India;IND
Nong Bua;15.8647;100.5858;Thailand;THA
Sondho Dullāh;25.9016;85.3569;India;IND
Konāje;12.8162;74.9021;India;IND
Trezzo sull’Adda;45.6;9.5167;Italy;ITA
Pecica;46.17;21.07;Romania;ROU
Seberi;-27.4833;-53.4;Brazil;BRA
Amarāpuuram;14.1333;76.9833;India;IND
El Parral;16.3662;-93.0067;Mexico;MEX
Avesta;60.1456;16.1683;Sweden;SWE
Mykhailivka;47.2694;35.2222;Ukraine;UKR
Darabani;48.1864;26.5892;Romania;ROU
Guidel;47.7914;-3.4872;France;FRA
Umri;26.5106;78.9367;India;IND
Aït I’yach;32.6667;-4.9556;Morocco;MAR
Zlaté Moravce;48.3783;18.3967;Slovakia;SVK
Joaquim Távora;-23.4989;-49.905;Brazil;BRA
South Miami;25.7079;-80.2952;United States;USA
Goulds;25.5614;-80.388;United States;USA
Alijó;41.2761;-7.475;Portugal;PRT
Kozloduy;43.7833;23.7333;Bulgaria;BGR
Caño Martin Peña;18.4309;-66.0507;Puerto Rico;PRI
Dalmatovo;56.2667;62.9333;Russia;RUS
Governador Dix-Sept Rosado;-5.4667;-37.5167;Brazil;BRA
